,employer,link,source,title,compensation_min,compensation_max,compensation_currency
1879, Group-IB,https://hh.ru/vacancy/36526444?query=python,https://hh.ru,Вирусный аналитик / Реверс инженер,,,
1880,ООО РД Технологии,https://hh.ru/vacancy/36552778?query=python,https://hh.ru,DevOps-инженер (Junior\Middle),100000,150000, руб.
1881, Яндекс,https://hh.ru/vacancy/32165405?query=python,https://hh.ru,Разработчик персональных рекомендаций в Музыку,,,
1882, Deutsche Bank Technology Center,https://hh.ru/vacancy/36545369?query=python,https://hh.ru,Senior Oracle Developer (RiskEngine),220000,, руб.
1883, CATAPULTO.RU,https://hh.ru/vacancy/35763109?query=python,https://hh.ru,Программист-разработчик (React \ ExtJS),,,
1884, UFS.travel,https://hh.ru/vacancy/30497384?query=python,https://hh.ru,Системный администратор / DevOps инженер,,,
1885, Сбербанк для экспертов,https://hh.ru/vacancy/36499996?query=python,https://hh.ru,Руководитель направления по исследованию данных Дивизион `Забота о клиентах`,,,
1886, Сбербанк для экспертов,https://hh.ru/vacancy/36536467?query=python,https://hh.ru,DevOps/Администратор Middleware/SRE,,,
1887, OZON.ru Разработка,https://hh.ru/vacancy/36515073?query=python,https://hh.ru,ETL-developer,,,
1888," «РОСБАНК, Societe Generale Group», с опытом работы",https://hh.ru/vacancy/34558594?query=python,https://hh.ru,Главный специалист Отдела серверных решений (DevOps),,,
1889, Авито,https://hh.ru/vacancy/36496421?query=python,https://hh.ru,Разработчик Go (FullBase),,,
1890, GMS Services,https://hh.ru/vacancy/36528626?query=python,https://hh.ru,CTO/ Руководитель разработки,350000,, руб.
1891,"ПАО «МТС»,IT",https://hh.ru/vacancy/36518738?query=python,https://hh.ru,DevOps-инженер,,,
1892, АДВ,https://hh.ru/vacancy/36473788?query=python,https://hh.ru,Middle / Senior QA Automation Engineer,,,
1893, Diamond Personnel R&C,https://hh.ru/vacancy/35348324?query=python,https://hh.ru,Auto QA / Автотестировщик,,,
1894, Сбербанк для экспертов,https://hh.ru/vacancy/36523341?query=python,https://hh.ru,Ведущий инженер (сетевая безопасность),,,
1895, Kelly,https://hh.ru/vacancy/36500469?query=python,https://hh.ru,Менеджер по анализу данных CRM,,,
1896, Tele2,https://hh.ru/vacancy/36464255?query=python,https://hh.ru,Data Engineer,,,
1897, СИРИУС,https://hh.ru/vacancy/36485880?query=python,https://hh.ru,Инженер-программист С++ Qt (GUI),,,
1898, Сбербанк для экспертов,https://hh.ru/vacancy/36478435?query=python,https://hh.ru,Data engineer по модели численности,,,
1899,ООО ЦРПТ,https://hh.ru/vacancy/35988400?query=python,https://hh.ru,Дежурный инженер группы эксплуатации сети,,,
1900, Альфа-Банк,https://hh.ru/vacancy/36407885?query=python,https://hh.ru,Ведущий специалист отдела продуктовой аналитики,,,
1901, Kelly,https://hh.ru/vacancy/36524503?query=python,https://hh.ru,Менеджер по анализу целевых коммуникаций,,,
1902,АО Газпромбанк,https://hh.ru/vacancy/36518872?query=python,https://hh.ru,Инженер сопровождения Oracle,,,
1903,ООО Ростелеком Информационные Технологии,https://hh.ru/vacancy/36475085?query=python,https://hh.ru,Golang developer,,,
1904, OZON.ru Разработка,https://hh.ru/vacancy/35757561?query=python,https://hh.ru,Middle Data Scientist,,,
1905, X5 RETAIL GROUP,https://hh.ru/vacancy/36286998?query=python,https://hh.ru,Инженер технической поддержки,,,
1906,ООО ИЦ АЙ-ТЕКО,https://hh.ru/vacancy/36092293?query=python,https://hh.ru,Инженер DevOps,,,
1907, Diamond Personnel R&C,https://hh.ru/vacancy/36061300?query=python,https://hh.ru,Senior DS NLP/NLU (Python),,,
1908, Банк Восточный,https://hh.ru/vacancy/36025825?query=python,https://hh.ru,Руководитель направления (Big Data),,,
1909,АО Технологическая Компания Центр,https://hh.ru/vacancy/36180406?query=python,https://hh.ru,SEO-специалист,,,
1910, Vigrom Corp.,https://hh.ru/vacancy/36476045?query=python,https://hh.ru,Data Analyst,,,
1911," Mail.Ru Group, Другое",https://hh.ru/vacancy/35892435?query=python,https://hh.ru,PHP-разработчик (аналитическая платформа myTracker),,,
1912, Блондинка.Ру,https://hh.ru/vacancy/36509342?query=python,https://hh.ru,Программист Bitrix,,,
1913, GlowByte Consulting,https://hh.ru/vacancy/36527973?query=python,https://hh.ru,Разработчик / Старший разработчик направления Antifraud-решений,,,
1914, WIT Recruitment,https://hh.ru/vacancy/36474420?query=python,https://hh.ru,QA engineer,,130000, руб.
1915, Омникомм Технологии,https://hh.ru/vacancy/36518408?query=python,https://hh.ru,DevOps specialist,,,
1916, Deutsche Bank Technology Center,https://hh.ru/vacancy/36528408?query=python,https://hh.ru,Senior Java developer (RiskEngine),220000,, руб.
1917, Банк Восточный,https://hh.ru/vacancy/36025629?query=python,https://hh.ru,Руководитель группы (Big Data),,,
1918, Руформ,https://hh.ru/vacancy/34480650?query=python,https://hh.ru,QA automation,150000,, руб.
1919, КРОК,https://hh.ru/vacancy/36502894?query=python,https://hh.ru,Ведущий инженер DevOps,,,
1920, Ventra,https://hh.ru/vacancy/36509066?query=python,https://hh.ru,Интеграционный разработчик 1С,,,
1921,ПАО Промсвязьбанк,https://hh.ru/vacancy/35265426?query=python,https://hh.ru,Старший системный администратор Hadoop,,,
1922, Luxoft,https://hh.ru/vacancy/36452988?query=python,https://hh.ru,Regular/Senior QA Automation Engineer (Python),,,
1923,"ПАО МегаФон, IT",https://hh.ru/vacancy/36217806?query=python,https://hh.ru,Бизнес-аналитик (Big Data),,,
1924," DataLine, Компания",https://hh.ru/vacancy/36519473?query=python,https://hh.ru,Инженер по информационной безопасности,,,
1925, ЛОКО-БАНК,https://hh.ru/vacancy/31674090?query=python,https://hh.ru,DevOps-инженер Big data,,,
1926, IBIT,https://hh.ru/vacancy/34948535?query=python,https://hh.ru,Senior / Lead DevOps Engineer (Cyprus),300000,, руб.
1927, IBIT,https://hh.ru/vacancy/34948689?query=python,https://hh.ru,DevOps Engineer (Cyprus),300000,, руб.
1928, Сбербанк для экспертов,https://hh.ru/vacancy/36518970?query=python,https://hh.ru,Системный администратор (Linux),,,
1929, Dostavista Global,https://hh.ru/vacancy/36407293?query=python,https://hh.ru,Product Manager (Pricing),150000,, руб.
1930,ООО Облачные технологии,https://hh.ru/vacancy/34558542?query=python,https://hh.ru,Инженер систем мониторинга,,,
1931, Азбука Качества-дом брендов,https://hh.ru/vacancy/33195505?query=python,https://hh.ru,Аналитик,,,
1932, Сбербанк для экспертов,https://hh.ru/vacancy/36307396?query=python,https://hh.ru,Аналитик Big Data,,,
1933, X5 RETAIL GROUP,https://hh.ru/vacancy/36191447?query=python,https://hh.ru,Ведущий разработчик Tarantool / TechLead в команду платформы,,,
1934, USETECH,https://hh.ru/vacancy/36244778?query=python,https://hh.ru,IT рекрутер,,,
1935, ANCOR Consumer Goods,https://hh.ru/vacancy/36392742?query=python,https://hh.ru,Web - аналитик,,,
1936, Hunt For You,https://hh.ru/vacancy/36457484?query=python,https://hh.ru,Node.js developer,170000,, руб.
1937,АО Технологическая Компания Центр,https://hh.ru/vacancy/34157248?query=python,https://hh.ru,Руководитель отдела поисковой оптимизации (Head of SEO),,,
1938, WILDBERRIES,https://hh.ru/vacancy/31429476?query=python,https://hh.ru,Data Engineer (Middle/Senior),,,
1939, Сбербанк для экспертов,https://hh.ru/vacancy/36438695?query=python,https://hh.ru,Data scientist (Команда ботов),,,
1940, IVIDEON,https://hh.ru/vacancy/36483938?query=python,https://hh.ru,C++ developer,120000,200000, руб.
1941,ООО КИБЕРТОНИКА,https://hh.ru/vacancy/36449575?query=python,https://hh.ru,Middle/Senior data scientist (fraud prevention),140000,220000, руб.
1942, Банк ВТБ (ПАО),https://hh.ru/vacancy/35589319?query=python,https://hh.ru,Аналитик данных (Big data),,,
1943, Банк ВТБ (ПАО),https://hh.ru/vacancy/35589319?query=python,https://hh.ru,Аналитик данных (Big data),,,
1944,ООО Рынки.Управление.Бизнес,https://hh.ru/vacancy/36096920?query=python,https://hh.ru,Менеджер по исследованиям (Data Scientist) телеком,,,
1945, Финансовый университет при Правительстве РФ,https://hh.ru/vacancy/32717065?query=python,https://hh.ru,PHP-разработчик,,,
1946, Авито,https://hh.ru/vacancy/36040836?query=python,https://hh.ru,Продуктовый аналитик (Verticals),,,
1947, Group-IB,https://hh.ru/vacancy/36526495?query=python,https://hh.ru,Python программист,,,
1948, Научно-производственная компания ИТЭЛМА,https://hh.ru/vacancy/29785870?query=python,https://hh.ru,Инженер-программист (Алгоритмист),,,
